날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2021-01-23,12.703,11.658,22.172,32.491,56.773,68.8,90.304,77.669,90.787,95.799,99.197,110.805,102.798,101.445,107.777,121.192,147.826,149.282,164.373,170.836,189.776,175.019,182.136,189.492
2021-01-24,189.13,169.409,157.733,120.749,66.287,78.728,86.742,92.401,90.562,106.019,79.831,97.073,79.932,51.666,94.295,97.981,64.673,74.247,85.579,114.343,108.405,68.603,81.193,74.452
2021-01-25,86.369,87.498,93.283,104.768,103.745,107.523,94.843,98.385,83.252,103.435,91.871,105.626,97.272,103.364,95.402,83.187,78.011,65.53,53.512,40.669,38.986,37.977,38.395,30.927
2021-01-26,19.892,19.833,21.968,14.338,11.055,9.022,24.618,41.807,95.069,131.625,162.111,157.794,161.546,170.557,153.787,181.266,214.197,222.338,213.711,202.407,197.926,154.684,159.217,136.793
2021-01-27,211.193,228.073,227.792,219.745,215.972,210.054,190.237,171.239,111.251,122.498,112.683,83.135,42.531,50.47,49.288,65.24,53.13,45.977,45.065,38.2,20.745,7.216,3.6,2.313
2021-01-28,0.922,0.934,3.798,15.879,17.586,21.08,64.118,88.577,125.892,131.616,200.947,176.001,171.551,187.717,182.242,161.01,138.648,135.563,126.132,132.93,136.27,136.961,146.568,159.251
2021-01-29,161.169,167.818,178.93,173.714,169.278,164.753,162.917,160.647,176.761,175.815,178.87,189.848,173.594,153.995,157.733,186.957,168.18,111.103,107.326,97.393,58.185,44.744,41.407,31.508
2021-01-30,22.737,19.654,13.699,9.149,10.116,25.284,31.885,35.875,27.988,22.974,37.286,33.866,39.472,43.317,47.562,42.248,38.325,27.278,25.601,29.772,22.46,17.641,8.678,3.132
2021-01-31,0.957,1.159,6.831,8.58,8.822,12.483,20.041,23.726,32.45,24.375,53.585,93.194,122.629,143.862,147.646,153.591,119.448,65.244,52.28,83.922,104.251,124.21,133.797,131.066
2021-02-01,140.417,142.908,151.153,154.753,162.948,136.415,75.139,48.651,24.54,24.832,13.222,46.651,57.307,20.877,11.199,8.998,15.703,32.371,20.919,39.439,72.686,91.863,90.811,126.042
2021-02-02,178.464,219.784,200.823,205.197,215.066,203.56,187.636,160.743,158.41,156.721,158.107,141.518,103.973,103.163,163.502,205.012,203.072,182.272,175.145,154.014,155.212,149.547,156.066,155.201
2021-02-03,162.15,169.317,169.955,149.101,121.855,110.754,84.807,44.905,18.788,7.712,5.009,6.387,6.63,7.625,4.511,2.757,2.6,5.127,4.898,10.401,27.051,20.254,13.13,25.991
2021-02-04,27.374,52.327,47.186,75.487,117.06,130.118,148.67,145.228,152.685,138.911,124.302,94.877,65.796,50.097,80.17,123.054,128.303,118.875,120.026,89.112,60.259,41.612,48.197,75.793
2021-02-05,48.686,36.319,46.502,53.233,38.536,29.865,23.565,10.905,4.721,4.084,4.39,3.079,3.929,3.286,3.017,6.013,1.949,1.906,6.357,13.347,4.718,12.254,43.355,45.218
2021-02-06,13.128,14.206,34.531,35.183,37.974,43.495,68.133,36.749,17.072,4.739,3.152,6.103,7.944,16.542,35.363,41.338,42.926,31.431,20.634,12.465,9.096,10.362,15.095,30.902
2021-02-07,54.997,59.794,83.025,80.756,70.315,69.382,51.644,34.66,19.817,14.538,16.491,9.387,9.131,13.429,23.778,34.79,39.515,60.505,88.209,125.761,166.235,178.973,178.33,170.373
2021-02-08,183.227,195.733,179.937,187.496,193.295,178.144,186.263,187.749,193.562,203.485,207.009,143.433,79.91,64.225,63.045,118.707,199.693,232.745,229.064,222.495,226.693,220.316,201.1,170.752
2021-02-09,173.137,163.692,146.045,124.318,154.688,151.406,127.695,121.325,104.129,105.311,85.305,93.446,73.545,49.049,54.623,61.973,53.517,33.477,38.648,37.509,33.206,29.789,25.363,17.783
2021-02-10,18.596,35.115,44.638,27.118,41.191,26.681,18.067,17.16,20.821,15.425,10.616,7.676,8.417,8.397,16.475,18.68,22.302,32.839,31.667,39.955,57.949,41.858,34.346,41.486
2021-02-11,42.994,15.383,15.767,18.505,18.817,16.862,14.101,19.421,9.262,5.098,11.249,5.147,6.448,3.312,3.066,3.739,4.222,7.598,2.382,1.153,0.988,4.283,14.476,21.907
2021-02-12,18.651,10.171,8.07,8.238,3.387,8.56,16.44,23.809,21.38,23.151,32.419,53.228,28.371,10.15,6.323,8.932,8.952,7.077,3.582,9.876,14.732,16.858,9.717,8.51
2021-02-13,9.488,6.145,15.436,26.711,24.892,24.087,18.232,10.776,12.142,5.513,2.058,2.425,6.198,9.873,8.385,14.084,10.22,4.689,3.242,3.3,3.67,2.179,2.234,2.056
2021-02-14,0.939,0.916,1.051,3.943,5.941,7.611,6.119,4.76,2.764,1.901,2.213,5.232,6.602,7.881,21.743,21.797,18.024,25.562,15.858,12.293,35.657,47.45,58.128,41.318
2021-02-15,18.405,26.812,68.097,118.857,162.28,174.448,147.477,169.017,212.339,196.168,208.885,214.969,196.933,179.518,143.292,152.226,174.763,187.041,196.498,223.983,229.745,220.161,207.607,206.134
2021-02-16,192.897,186.942,188.834,191.744,165.064,148.753,109.958,48.638,20.62,14.262,20.929,22.153,46.447,64.457,76.982,166.358,154.427,154.612,145.341,157.402,172.737,175.37,208.705,210.6
2021-02-17,201.688,195.612,200.843,187.65,183.249,182.039,182.74,186.375,175.889,187.789,200.557,195.481,201.825,210.881,208.893,200.503,207.8,196.38,187.049,170.962,171.468,172.045,184.033,168.047
2021-02-18,165.178,154.799,146.222,157.009,158.412,155.91,159.06,162.521,163.312,172.4,179.342,188.256,193.114,187.981,197.295,200.307,207.026,204.959,205.903,212.915,208.305,190.397,178.285,164.005
2021-02-19,164.912,155.542,142.517,146.229,124.758,106.848,116.748,109.787,76.003,44.511,35.976,28.766,23.079,27.55,32.545,42.33,42.689,38.558,30.958,56.497,80.426,97.967,106.836,120.293
2021-02-20,103.295,121.321,159.03,180.807,181.516,181.662,169.755,168.153,115.179,116.729,112.598,75.526,55.369,41.124,44.032,88.339,85.171,59.575,52.404,62.596,82.592,114.176,102.632,95.975
2021-02-21,111.641,125.746,120.813,101.201,97.547,104.708,106.486,91.771,70.064,69.159,65.036,26.691,18.662,13.589,13.878,36.672,94.704,114.378,113.568,123.567,97.952,94.125,78.221,78.283
2021-02-22,109.132,111.724,108.497,62.515,32.859,17.656,13.603,30.097,48.227,31.545,61.252,69.166,37.872,31.412,79.427,94.237,170.518,180.671,167.524,172.634,210.696,191.458,188.897,198.849
2021-02-23,190.092,180.514,174.278,173.453,196.246,182.229,195.124,197.458,148.168,137.889,120.68,101.489,57.949,51.631,69.641,130.624,112.07,98.358,89.482,113.196,110.994,112.219,100.293,85.253
2021-02-24,78.114,96.716,105.846,107.229,80.195,69.851,60.128,74.811,36.443,9.792,22.23,27.396,40.51,48.672,65.776,45.296,33.847,29.656,13.965,10.468,10.672,11.289,9.395,16.473
2021-02-25,23.242,22.477,11.065,11.629,8.107,22.301,25.36,36.007,26.798,40.069,50.634,58.797,64.589,95.501,133.373,125.929,103.302,113.262,153.066,153.611,180.628,175.235,164.922,158.851
2021-02-26,154.408,159.465,174.169,166.696,161.781,187.93,196.551,206.132,213.907,219.414,218.247,214.529,208.529,214.185,211.318,214.532,210.197,208.684,210.764,205.992,200.675,187.382,198.369,198.519
2021-02-27,195.674,194.842,200.201,201.265,196.961,188.198,183.35,183.951,184.482,186.634,191.206,191.264,195.675,193.821,185.528,177.705,170.844,165.716,166.936,164.397,134.732,127.857,109.186,108.538
2021-02-28,105.669,95.317,82.935,75.202,74.579,65.459,54.437,44.56,45.562,50.693,75.078,70.967,57.625,51.142,51.013,48.025,33.389,37.843,41.639,52.906,74.648,79.733,86.786,103.334
2021-03-01,116.112,128.099,134.731,133.14,143.304,128.994,140.385,126.684,163.32,191.385,196.45,184.582,195.064,191.469,190.068,156.49,116.363,76.708,76.944,114.006,165.852,191.054,192.326,190.339
2021-03-02,180.758,177.694,177.499,183.597,184.531,189.177,177.043,177.304,188.072,194.992,201.257,164.503,122.77,123.874,140.473,153.312,177.565,164.451,144.311,135.07,126.636,82.163,50.07,34.753
2021-03-03,27.648,21.167,20.543,29.735,29.879,20.251,7.575,6.542,8.774,14.835,15.508,28.379,26.637,30.758,30.81,25.178,27.478,26.179,18.9,13.674,5.854,5.31,6.523,12.088
2021-03-04,13.89,17.11,16.953,16.585,18.411,14.566,14.161,5.691,2.375,2.867,3.172,4.853,6.531,12.967,46.39,74.618,95.135,106.078,116.543,163.231,178.633,186.672,195.316,168.476
2021-03-05,130.483,86.519,64.018,92.252,75.961,47.272,27.555,24.127,36.842,59.602,37.465,17.323,14.722,20.356,11.971,9.892,5.287,4.262,10.123,30.564,50.897,38.529,45.488,84.041
2021-03-06,117.378,87.554,52.004,45.234,47.335,64.535,54.563,46.494,36.013,29.759,35.276,56.04,82.901,114.706,133.085,129.343,147.146,134.756,132.649,124.202,144.463,148.404,126.404,104.151
2021-03-07,111.557,111.215,107.008,116.928,123.467,133.705,117.643,100.684,84.555,78.804,73.796,84.372,79.42,65.195,65.813,54.286,48.07,35.597,25.891,31.279,31.196,20.701,27.05,26.455
2021-03-08,22.847,23.072,24.753,19.935,33.064,28.236,39.502,60.922,42.499,33.534,38.66,33.6,26.363,28.237,22.726,25.372,20.004,13.709,10.711,7.852,12.272,10.038,5.355,4.109
2021-03-09,1.525,1.905,3.218,1.666,4.079,9.469,9.065,9.069,6.125,8.392,10.672,11.657,22.236,21.673,27.096,33.613,49.704,69.767,98.344,102.761,100.681,136.274,158.942,175.895
2021-03-10,170.383,160.831,164.93,156.552,156.186,161.642,152.949,147.23,134.606,117.056,72.48,35.098,29.495,42.987,53.741,66.758,66.835,53.68,28.234,25.542,27.999,23.884,26.246,32.604
2021-03-11,22.606,14.513,13.304,9.755,9.871,13.275,10.635,18.287,10.793,14.249,22.643,35.981,29.299,34.759,31.309,28.782,29.499,23.898,27.051,38.334,42.01,57.994,62.329,83
2021-03-12,87.649,72.295,44.452,12.206,4.868,5.943,44.207,75.134,109.015,134.684,138.511,153.502,168.764,183.009,190.531,174.702,158.421,149.139,144.955,175.341,181.717,161.989,112.149,68.312
2021-03-13,43.672,27.803,25.109,18.201,22.843,26.598,21.85,14.538,13.873,9.191,10.705,8.969,8.697,13.883,16.55,24.129,42.274,46.736,52.179,72.282,54.685,50.72,50.808,49.855
2021-03-14,32.994,25.451,20.601,20.97,21.466,25.371,28.982,45.617,48.419,56.037,41.704,12.454,12.418,7.055,6.378,32.499,26.923,23.65,43.787,33.999,23.954,16.364,10.201,6.897
2021-03-15,6.713,14.599,39.44,41.078,26.111,19.436,19.664,23.034,37.283,42.984,54.53,54.075,47.988,39.931,86.433,99.423,70.754,38.609,32.974,63.244,77.451,90.008,77.516,105.819
2021-03-16,105.557,98.76,79.437,63.701,67.731,44.397,86.395,67.448,73.303,127.104,138.19,156.229,97.994,48.434,88.217,103.868,111.049,125.96,172.389,162.676,132.309,127.82,130.666,130.515
2021-03-17,129.665,116.213,120.67,113.732,130.709,125.979,126.32,105.217,50.393,30.361,24.346,23.11,13.414,13.496,20.047,29.33,32.917,26.649,10.916,8.174,5.496,8.812,10.742,9.71
2021-03-18,11.463,9.848,19.701,30.854,35.988,34.748,41.748,43.904,43.532,47.384,44.379,41.57,43.474,55.77,48.532,38.215,35.659,22.965,18.92,25.351,32.999,34.356,19.627,17.775
2021-03-19,51.003,38.939,38.503,40.973,35.73,26.623,46.165,67.709,67.069,74.453,102.116,95.666,85.777,76.203,71.205,70.871,49.8,40.513,40.95,42.732,58.767,55.527,65.24,71.235
2021-03-20,81.479,85.497,61.979,52.215,51.441,44.347,26.764,24.648,21.186,22.791,13.017,5.204,3.974,33.402,50.417,98.308,139.18,132.482,162.56,159.298,178.641,178.719,186.532,209.45
2021-03-21,225.548,219.84,219.315,219.819,211.807,214.321,218.859,212.112,204.818,147.223,86.9,57.075,39.202,47.789,45.585,117.368,185.689,205.338,213.66,204.15,197.478,203.42,208.13,204.51
2021-03-22,187.948,169.713,160.682,156.074,159.086,148.624,144.986,141.887,146.751,143.908,108.693,66.092,45.521,35.985,59.55,100.494,168.244,161.443,126.931,98.536,99.524,124.406,110.674,88.942
2021-03-23,95.809,78.254,65.205,61.831,57.597,50.274,46.853,31.327,23.86,22.629,18.492,23.348,31.592,28.735,32.583,30.193,22.451,21.482,16.067,12.705,24.704,57.507,74.25,94.813
2021-03-24,59.946,47.12,76.503,60.026,53.7,50.975,56.53,33.913,30.345,42.443,40.426,38.862,42.907,37.166,33.181,29.596,50.554,35.73,9.018,6.853,4.496,4.153,5.31,8.405
2021-03-25,2.029,1.669,13.703,19.894,17.577,28.59,40.127,53.303,33.593,27.493,24.722,28.494,17.927,18.59,10.394,7.663,7.806,2.789,2.314,3.015,4.685,14.503,14.295,11.296
2021-03-26,14.945,10.134,13.451,15.692,29.645,17.329,12.355,4.703,2.517,1.029,3.193,17.97,28.983,35.353,42.665,44.436,37.712,36.887,21.814,23.789,37.551,59.959,66.585,66.394
2021-03-27,87.646,101.458,90.532,95.278,74.943,82.483,98.834,77.091,118.03,138.921,142.442,180.638,176.036,206.761,198.045,205.496,184.39,179.985,160.388,144.255,116.434,89.809,70.199,49.291
2021-03-28,41.831,62.752,68.639,67.439,83.12,145.518,148.675,137.082,139.457,108.754,102.968,118.424,82.749,57.423,63.985,65.944,34.605,26.779,10.744,6.33,6.553,5.201,8.133,4.49
2021-03-29,6.087,27.074,43.43,84.652,73.869,65.585,35.67,46.955,34.065,15.064,10.29,12.243,11.36,13.661,13.305,12.921,15.286,26.299,38.528,31.317,27.612,8.713,18.654,12.076
2021-03-30,14.217,31.277,19.215,22.137,20.006,18.491,35.705,31.445,71.3,72.546,66.799,30.171,13.229,5.265,7.979,27.962,44.253,58.362,17.645,3.393,3.634,1.782,1.84,2.673
2021-03-31,2.682,1.737,1.799,2.627,3.978,5.517,12.817,16.038,8.748,14.614,29.654,30.578,38.086,31.088,22.886,17.212,14.191,11.299,10.244,19.245,19.396,26.607,17.561,16.929
2021-04-01,17.323,21.289,35.973,35.43,41.476,48.411,73.541,79.535,108.253,133.474,133.449,142.106,127.552,122.812,124.004,140.982,142.355,130.655,141.352,124.061,111.015,108.866,100.946,90.923
2021-04-02,103.541,93.578,95.538,91.655,95.811,106.371,104.981,94.915,95.536,119.997,116.903,131.728,131.349,134.332,128.037,117.355,116.124,103.608,92.34,95.792,101.16,77.929,95.599,118.373
2021-04-03,125.815,106.883,98.902,105.667,108.486,114.153,113.427,112.503,114.673,115.557,124.613,134.196,132.056,133.777,89.027,65.839,19.327,15.432,17.016,29.873,11.098,22.147,32.238,37.015
2021-04-04,62.949,131.266,142.677,142.255,141.369,161.765,153.217,149.933,180.968,203.005,199.757,213.499,204.732,171.397,180.337,158.971,148.555,135.317,107.593,81.918,75.24,79.329,76.817,76.932
2021-04-05,54.011,33.868,20.315,25.588,39.323,31.805,35.288,55.553,62.349,76.079,85.089,50.516,18.19,15.142,20.803,64.772,82.57,65.176,17.839,10.597,20.81,27.584,34.609,33.037
2021-04-06,35.064,32.931,38.441,30.743,34.734,43.987,51.591,44.572,23.803,12.771,18.371,20.137,9.133,8.963,21.387,52.301,71.739,92.241,87.119,108.469,133.035,151.158,133.967,130.303
2021-04-07,124.681,96.9,95.753,94.185,106.31,121.866,125.274,122.919,124.499,110.328,75.487,42.683,27.495,32.653,43.787,34.334,25.765,19.967,28.109,49.796,51.5,75.233,62.637,57.094
2021-04-08,42.225,49.464,69.917,71.617,80.37,97.639,95.11,79.522,74.845,76.928,77.116,65.378,23.57,14.816,18.883,67.029,145.776,173.802,133.303,129.582,136.924,129.965,106.254,109.72
2021-04-09,127.189,119.792,111.193,145.662,159.868,126.491,93.829,63.18,41.79,32.281,28.106,30.351,33.367,44.644,64.966,76.712,90.294,94.157,66.71,73.081,77.615,69.169,82.951,91.483
2021-04-10,83.909,84.402,64.083,69.366,70.188,90.339,78.802,81.954,85.038,90.417,57.483,30.028,28.36,52.437,36.024,53.182,65.837,48.772,41.023,44.483,41.006,34.959,23.694,17.031
2021-04-11,16.37,13.438,22.973,32.095,21.528,29.167,24.991,28.658,39.467,55.828,36.989,12.458,10.703,15.092,11.63,17.512,61.369,66.893,54.93,50.651,37.644,23.695,25.852,34.056
2021-04-12,37.368,50.034,53.218,76.202,80.84,82.121,99.095,136.707,184.881,216.041,216.952,208.954,191.749,149.668,167.94,200.606,219.62,210.8,197.131,178.797,137.95,127.487,104.572,70.581
2021-04-13,65.024,77.644,114.465,152.872,165.414,160.276,150.856,153.77,169.737,152.873,188.083,195.929,199.385,174.962,183.733,196.602,194.112,177.379,188.475,206,205.712,200.916,200.636,203.161
2021-04-14,211.5,216.097,205.024,185.205,183.871,177.874,172.117,156.359,154.488,184.077,166.391,75.451,32.378,36.935,70.037,120.104,135.986,128.25,97.087,93.4,94.663,81.645,88.1,67.05
2021-04-15,83.217,90.464,52.82,49.018,44.945,33.726,24.987,8.563,5.851,6.376,7.126,8.697,18.626,16.669,21.513,21.664,24.36,31.623,11.21,8.277,14.699,27.958,30.765,24.029
2021-04-16,27.641,14.832,5.781,2.432,4.313,5.22,6.188,4.445,1.046,1.484,1.148,1.683,2.459,4.219,8.251,12.24,2.407,2.733,1.417,1.026,0.849,0.936,1.468,2.656
2021-04-17,6.426,18.598,7.072,8.167,13.048,5.062,8.223,27.381,43.51,102.948,167.123,61.097,49.902,42.13,70.936,96.023,172.413,216.248,227.313,225.986,197.721,156.416,143.867,142.406
2021-04-18,150.625,177.902,203.679,221.704,225.58,222.361,220.152,214.769,204.441,113.418,50.279,34.06,31.77,23.582,32.847,73.79,157.012,168.712,157.352,152.393,151.337,123.919,110.927,89.12
2021-04-19,94.043,92.686,78.485,78.893,105.902,105.436,93.175,55.163,41.096,38.373,28.696,31.982,45.811,37.144,51.357,48.45,49.352,58.261,58.736,67.991,60.946,81.021,65.959,54.834
2021-04-20,33.5,17.601,16.307,9.434,14.258,15.459,18.544,17.348,13.885,3.998,4.758,4.836,7.49,6.028,5.888,3.72,2.813,4.906,3.315,4.597,5.322,5.324,4.921,1.735
2021-04-21,1.876,4.263,1.874,2.071,4.16,2.927,5.243,9.205,4.094,6.24,9.012,12.917,15.165,17.535,17.385,13.099,15.092,11.303,14.977,24.077,29.309,27.134,2.877,0.909
2021-04-22,11.586,7.606,7.314,4.462,10.535,16.387,19.372,16.661,10.693,21.376,34.703,51.691,57.354,84.088,95.437,76.032,71.95,71.569,57.091,49.294,46.206,54.767,57.415,40.176
2021-04-23,27.79,34.969,38.311,36.41,30.578,43.775,53.677,51.146,64.374,71.774,106.868,99.419,28.972,60.396,124.499,124.39,98.768,84.278,74.556,65.889,60.045,65.067,57.782,59.898
2021-04-24,49.9,42.187,49.307,34.583,28.676,32.033,35.886,47.982,47.789,40.017,46.541,47.399,47.16,32.245,24.478,21.56,21.007,11.067,6.68,5.008,4.749,4.883,8.034,4.148
2021-04-25,6.314,5.763,22.725,60.241,73.782,68.828,57.034,34.009,29.563,39.57,39.371,37.127,28.915,23.948,55.019,73.029,59.921,36.191,23.839,20.092,27.769,25.068,29.066,24.984
2021-04-26,35.2,46.08,55.218,52.058,53.367,50.305,42.964,49.491,54.832,62.179,62.231,75.421,66.659,58.295,73.885,67.238,50.833,38.967,21.588,11.474,10.969,18.401,16.51,18.736
2021-04-27,27.45,24.922,12.748,7.315,4.167,5.338,12.419,8.895,9.821,7.249,11.108,16.469,24.108,25.795,18.517,13.925,8.61,7.435,6.57,4.128,5.421,14.686,4.688,4.572
2021-04-28,7.53,9.92,5.787,3.221,3.307,3.734,1.967,1.83,3.197,2.069,2.129,3.17,2.134,6.818,4.785,2.992,8.394,6.236,5.465,2.909,2.804,3.25,3.167,2.106
2021-04-29,2.187,4.535,4.854,17.42,7.543,8.21,31.655,49.856,68.09,60.571,56.754,32.704,28.278,27.359,16.334,14.257,11.451,29.727,47.396,134.243,175.516,184.223,138.761,110.108
2021-04-30,154.451,146.125,153.181,142.354,91.708,81.064,55.161,57.71,56.117,73.734,71.961,70.507,46.549,38.698,34.081,17.059,11.395,8.673,16.464,32.376,10.836,40.227,64.472,82.709
2021-05-01,44.416,31.597,20.658,16.788,2.958,4.952,6.647,46.544,108.125,151.572,159.052,106.617,25.728,53.606,119.658,131.233,131.897,149.553,132.443,116.44,97.503,93.349,97.319,75.758
2021-05-02,66.391,79.084,74.934,54.575,75.615,131.273,125.132,150.84,143.997,99.847,28.522,26.018,22.476,25.292,22.37,49.907,96.293,87.511,58.151,36.352,43.095,30.139,11.49,5.457
2021-05-03,26.381,24.292,13.635,6.449,2.246,8.338,7.658,1.783,3.412,4.236,16.029,28.349,35.03,40.007,36.289,42.983,50.546,73.569,76.171,92.154,117.53,109.217,117.99,121.98
2021-05-04,110.236,105.161,98.717,84.918,92.383,94.318,109.671,145.444,175.3,184.918,155.233,169.532,198.533,205.307,218.319,205.019,202.15,174.783,156.061,160.202,117.285,64.332,39.686,100.548
2021-05-05,195.199,206.493,188.015,188.191,167.522,178.493,164.753,141.367,93.839,101.111,66.473,34.564,26.851,20.744,23.441,69.7,65.31,42.353,28.977,33.616,40.894,46.873,38.334,19.517
2021-05-06,18.685,25.572,16.723,3.157,1.204,0.662,2.378,6.712,12.904,16.336,26.522,30.466,31.812,27.186,28.105,21.415,15.588,26.651,60.251,55.745,32.898,21.493,56.512,80.64
2021-05-07,82.168,101.609,85.248,91.892,86.463,83.179,83.169,67.984,38.271,30.274,25.645,54.716,81.355,93.001,95.754,73.741,77.01,109.999,84.554,93.946,101.187,64.057,44.897,22.172
2021-05-08,6.203,2.009,2.639,1.025,0.975,0.946,1.475,8.042,14.349,27.758,57.71,33.581,34.611,59.642,64.903,60.148,66.051,88.786,64.34,29.829,17.173,19.531,33.973,59.585
2021-05-09,51.082,41.269,20.783,20.297,40.7,48.145,53.138,37.55,28.608,22.197,22.086,22.342,20.868,10.476,2.753,2.095,1.179,0.979,0.819,0.392,3.534,9.605,22.116,23.396
2021-05-10,16.985,11.67,17.315,28.339,23.913,26.686,33.639,20.259,26.26,24.409,5.942,6.651,16.798,20.603,27.07,48.119,49.038,41.032,31.782,47.985,60.773,72.835,72.878,68.733
2021-05-11,58.133,19.14,12.436,25.547,43.625,48.233,45,41.334,46.523,52.215,62.556,76.289,91.185,92.684,94.562,81.273,85.472,78.411,96.331,105.473,89.572,91.435,92.884,82.693
2021-05-12,69.886,88.89,126.277,138.046,132.66,124.146,111.203,119.181,133.34,132.561,130.592,142.605,134.265,126.303,129.693,127.07,110.416,96.106,85.827,93.343,46.652,67.928,47.304,31.35
2021-05-13,43.238,35.461,50.94,58.738,44.679,34.668,41.525,51.825,32.182,37.166,61.051,45.273,30.658,16.911,11.878,17.098,34.852,29.403,10.711,2.822,1.148,1.296,1.015,1.08
2021-05-14,0.948,0.946,1.29,2.026,3.78,5.932,8.36,10.904,8.874,7.824,10.578,11.034,16.874,14.108,13.094,8.841,11.043,10.882,15.752,35.762,40.553,37.755,66.62,90.778
2021-05-15,83.448,93.438,88.691,91.342,58.114,51.1,50.423,64.408,55.611,44.555,59.359,86.368,78.763,68.616,93.833,70.368,97.346,99.603,84.232,81.601,105.703,110.817,120.133,106.511
2021-05-16,106.778,110.84,124.265,86.691,108.38,109.431,136.509,155.624,170.106,112.997,83.258,75.016,72.696,119.404,69.008,52.918,100.112,97.791,98.057,90.844,70.545,50.982,43.467,23.334
2021-05-17,23.97,28.537,42.815,38.984,84.93,85.757,62.645,74.485,83.852,82.612,64.921,57.384,57.596,61.543,71.391,44.447,53.96,47.426,28.995,37.47,39.831,69.434,61.93,43.074
